codename,puzzle,action,current_index,next_index,correctness,start_time,closed_time
carr-lane-2-FlashThunder,dotogether-o,PUZZLE,1/-1/2/-1/-1/-1/,1/2/3/4/-1/-1/,C/I/U/U/U/U/,30,34
carr-lane-2-FlashThunder,dotogether-o,REFERENCE,1/2/3/4/-1/-1/,1/2/3/4/5/6/,C/C/C/C/I/U/,51,55
carr-lane-2-FlashThunder,dotogether-o,PUZZLE,1/2/3/4/5/6/,1/2/3/4/5/6/,C/C/C/C/C/C/,63,70
carr-lane-2-FlashThunder,dotogether-o,END,"    this.hare.getRightShoulder().turn(TypeExpression.RIGHT, 0.125) /
    do together / {
      this.hare.hit(this.volleyball) /
      this.volleyball.fly away() /
    }
    this.hare.getHead().turn(TypeExpression.BACKWARD, 0.125) /
    this.hare.say(Aww man..) /",3,6,0,74
carr-lane-2-FlashThunder,dotogether-m,PUZZLE,1/6/4/3/5/2/7/8/,1/6/4/3/5/2/7/8/,C/C/C/C/C/C/C/C/,39,50
carr-lane-2-FlashThunder,dotogether-m,END,"    this.hare.say(1...2...3...JUMP!) /
    do together / {
      this.pig.jump() /
      this.hare.jump() /
    }
    this.caiman.snap jaws() /
    do together / {
      this.pig.say(UH OH!) /
      this.hare.say(UH OH!) /
    }",2,8,0,55
carr-lane-2-FlashThunder,dotogether-n,PUZZLE,1/2/3/4/5/6/,1/2/3/4/5/6/,C/C/C/C/C/C/,47,56
carr-lane-2-FlashThunder,dotogether-n,END,"    this.playingCard.say(Alice was just here I promise!!) /
    this.queenOfHearts.say(We BETTER find her!) /
    do together / {
      this.queenOfHearts.walk forward() /
      this.playingCard.walk forward() /
    }
    this.alice.sneak away() /",2,6,0,61
carr-lane-2-FlashThunder,dotogether-e,REFERENCE,1/-1/3/4/2/-1/-1/5/-1/,1/5/3/4/2/8/9/6/7/,C/C/C/C/I/U/U/U/U/,53,62
carr-lane-2-FlashThunder,dotogether-e,PUZZLE,1/5/3/4/2/8/9/6/7/,1/5/3/4/2/8/9/6/7/,C/C/C/C/C/C/C/C/C/,84,97
carr-lane-2-FlashThunder,dotogether-e,END,"    this.bush.rustle() /
    do together / {
      this.Witch.getHead().turn(TypeExpression.RIGHT, 0.125) /
      this.Witch.say(What was that?) /
    }
    do together / {
      this.Troll.legs shake() /
      this.Troll.bend over() /
      this.Troll.turn(TypeExpression.RIGHT, 0.5) /
      this.Troll.think(This place is scary..) /
    }",2,9,0,103
carr-lane-2-FlashThunder,dotogether-d,REFERENCE,1/-1/-1/3/2/-1/-1/-1/,1/5/4/3/2/6/8/7/,C/C/C/I/U/U/U/U/,44,48
carr-lane-2-FlashThunder,dotogether-d,PUZZLE,1/5/4/3/2/6/8/7/,1/5/4/3/2/6/7/8/,C/C/C/C/C/C/C/I/,68,77
carr-lane-2-FlashThunder,dotogether-d,PUZZLE,1/5/4/3/2/6/7/8/,1/5/4/3/2/6/7/8/,C/C/C/C/C/C/C/C/,84,92
carr-lane-2-FlashThunder,dotogether-d,END,"    this.mandril.think(A treasure chest!) /
    do together / {
      this.treasureChest.getChestLid().turn(TypeExpression.BACKWARD, 0.25) /
      this.treasureChest.say(Hello!) /
    }
    do together / {
      this.mandril.turn(TypeExpression.LEFT, 0.5) /
      this.mandril.walk(10.0) /
      this.mandril.say(Ahhhhhh!) /
    }",2,8,0,98
carr-lane-2-FlashThunder,dotogether-l,REFERENCE,1/-1/2/3/-1/-1/-1/,1/2/3/5/4/6/7/,C/I/U/U/U/U/U/,39,49
carr-lane-2-FlashThunder,dotogether-l,PUZZLE,1/2/3/5/4/6/7/,1/2/3/5/4/6/7/,C/C/C/C/C/C/C/,78,89
carr-lane-2-FlashThunder,dotogether-l,END,"    this.cheshireCat.say(Okay Alice, your turn now.) /
    this.alice.move(TypeExpression.BACKWARD, 1.0) /
    do together / {
      this.alice.move legs() /
      this.alice.move(TypeExpression.UP, 1.0) /
      this.alice.moveToward(this.cheshireCat, 3.0) /
    }
    this.alice.say(I'm stuck!) /",2,7,0,93
carr-lane-2-FlashThunder,dotogether-c,PUZZLE,1/2/3/5/4/6/7/,1/2/3/5/4/6/7/,C/C/C/C/C/C/C/,83,93
carr-lane-2-FlashThunder,dotogether-c,END,"    this.Troll.say(What's for dinner?) /
    this.Witch.say(YOU!) /
    do together / {
      this.Troll.moveTo(this.Cauldron) /
      this.Troll.raise arms and scream() /
    }
    this.Troll.turn(TypeExpression.RIGHT, 8.0) /
    this.Troll.disappear() /",2,7,0,98
carr-lane-2-FlashThunder,dotogether-f,PUZZLE,1/-1/-1/2/3/4/6/5/,1/2/4/3/5/6/8/7/,C/I/U/U/U/U/U/U/,59,69
carr-lane-2-FlashThunder,dotogether-f,PUZZLE,1/2/4/3/5/6/8/7/,1/2/4/3/5/6/8/7/,C/C/C/C/C/C/C/C/,88,96
carr-lane-2-FlashThunder,dotogether-f,END,"    this.Witch.say(I will turn you to stone!) /
    do together / {
      this.Ogre.move(TypeExpression.DOWN, 0.375) /
      this.Ogre.bend knees() /
    }
    do together / {
      this.Witch.cast spell() /
      this.Ogre.getRightShoulder().turn(TypeExpression.LEFT, 0.25) /
      this.Ogre.setPaint(InstanceCreation) /
    }",3,8,0,101
carr-lane-2-FlashThunder,dotogether-j,PUZZLE,1/-1/-1/-1/-1/-1/-1/-1/-1/-1/-1/,1/2/-1/3/5/6/-1/-1/-1/4/-1/,C/I/U/U/U/U/U/U/U/U/U/,45,50
carr-lane-2-FlashThunder,dotogether-j,PUZZLE,1/2/-1/3/5/6/-1/-1/-1/4/-1/,1/2/9/3/5/6/7/10/8/4/11/,C/C/C/C/C/C/I/U/U/U/U/,80,94
carr-lane-2-FlashThunder,dotogether-j,PUZZLE,1/2/9/3/5/6/7/10/8/4/11/,1/2/9/3/5/6/7/10/8/4/11/,C/C/C/C/C/C/C/C/C/C/C/,121,140
carr-lane-2-FlashThunder,dotogether-j,END,"    this.fox.jump out of snow() /
    do together / {
      this.snow man.skate around() /
      this.snow gal.skate around() /
    }
    this.fox.wag tail() /
    this.fox.jump on(this.snow man) /
    do together / {
      this.snow gal.twirl around() /
      this.snow gal.raise up and lower down() /
      this.snow man.skate around() /
    }
    this.fox.dive into snow() /",3,11,0,145
carr-lane-2-FlashThunder,dotogether-i,REFERENCE,1/-1/3/4/-1/2/-1/-1/-1/-1/,1/-1/3/4/-1/2/-1/-1/-1/-1/,C/C/C/C/I/U/U/U/U/U/,58,-1
carr-lane-2-FlashThunder,dotogether-i,REFERENCE,1/-1/3/4/-1/2/-1/-1/-1/-1/,3/5/2/4/9/1/7/8/6/10/,C/C/C/C/I/U/U/U/U/U/,67,74
carr-lane-2-FlashThunder,dotogether-i,PUZZLE,3/5/2/4/9/1/7/8/6/10/,3/5/2/4/9/1/7/8/6/10/,I/U/U/U/U/U/U/U/U/U/,117,123
carr-lane-2-FlashThunder,dotogether-i,REFERENCE,3/5/2/4/9/1/7/8/6/10/,1/5/3/4/9/2/7/8/6/10/,I/U/U/U/U/U/U/U/U/U/,127,133
carr-lane-2-FlashThunder,dotogether-i,REFERENCE,1/5/3/4/9/2/7/8/6/10/,1/5/3/4/9/2/7/8/6/10/,C/C/C/C/I/U/U/U/U/U/,138,144
carr-lane-2-FlashThunder,dotogether-i,PUZZLE,1/5/3/4/9/2/7/8/6/10/,1/5/3/4/9/2/8/7/6/10/,C/C/C/C/I/U/U/U/U/U/,149,155
carr-lane-2-FlashThunder,dotogether-i,PUZZLE,1/5/3/4/9/2/8/7/6/10/,1/5/3/4/9/2/8/7/6/10/,C/C/C/C/I/U/U/U/U/U/,163,170
carr-lane-2-FlashThunder,dotogether-i,REFERENCE,1/5/3/4/9/2/8/7/6/10/,1/5/3/4/8/2/7/6/9/10/,C/C/C/C/I/U/U/U/U/U/,180,191
carr-lane-2-FlashThunder,dotogether-i,PUZZLE,1/5/3/4/8/2/7/6/9/10/,1/5/3/4/7/2/8/6/9/10/,C/C/C/C/I/U/U/U/U/U/,203,213
carr-lane-2-FlashThunder,dotogether-i,PUZZLE,1/5/3/4/7/2/8/6/9/10/,1/5/3/4/7/2/8/6/9/10/,C/C/C/C/I/U/U/U/U/U/,222,229
carr-lane-2-FlashThunder,dotogether-i,REFERENCE,1/5/3/4/7/2/8/6/9/10/,1/6/3/4/5/2/8/7/9/10/,C/C/C/C/I/U/U/U/U/U/,231,238
carr-lane-2-FlashThunder,dotogether-i,PUZZLE,1/6/3/4/5/2/8/7/9/10/,1/6/3/4/5/2/8/7/9/10/,C/C/C/C/C/C/C/C/C/C/,249,260
carr-lane-2-FlashThunder,dotogether-i,END,"    this.tiny yeti.turnToFace(this.big yeti) /
    do together / {
      this.tiny yeti.nod() /
      this.big yeti.nod() /
    }
    this.tiny yeti.move(TypeExpression.BACKWARD, 0.5) /
    do together / {
      this.tiny yeti.jump to hammer() /
      this.big yeti.prepare to swing hammer() /
    }
    this.big yeti.power swing() /
    this.tiny yeti.fly away() /",4,10,0,264
carr-lane-2-FlashThunder,dotogether-g,REFERENCE,-1/-1/-1/-1/-1/-1/-1/-1/-1/,6/4/2/1/5/3/-1/8/7/,I/U/U/U/U/U/U/U/U/,10,15
carr-lane-2-FlashThunder,dotogether-g,REFERENCE,6/4/2/1/5/3/-1/8/7/,7/3/2/1/5/6/4/9/8/,C/C/I/C/I/U/U/U/U/,65,69
carr-lane-2-FlashThunder,dotogether-g,PUZZLE,7/3/2/1/5/6/4/9/8/,7/3/2/1/5/6/4/9/8/,C/C/C/C/C/C/C/C/C/,82,89
carr-lane-2-FlashThunder,dotogether-g,END,"    do together / {
      this.yeti.getRightShoulder().turn(TypeExpression.LEFT, 0.375) /
      this.yeti.getLeftShoulder().turn(TypeExpression.RIGHT, 0.375) /
    }
    do together / {
      this.yeti.getMouth().turn(TypeExpression.FORWARD, 0.25) /
      this.yeti.resize(1.5) /
    }
    do together / {
      this.babyYeti.getMouth().turn(TypeExpression.FORWARD, 0.25) /
      this.babyYeti.raise arms() /
    }",3,9,0,94
carr-lane-2-FlashThunder,dotogether-k,REFERENCE,2/-1/-1/-1/-1/1/-1/-1/-1/-1/-1/,2/9/7/4/6/1/8/3/11/5/10/,I/U/U/U/U/U/U/U/U/U/U/,47,62
carr-lane-2-FlashThunder,dotogether-k,PUZZLE,2/9/7/4/6/1/8/3/11/5/10/,2/9/1/4/6/7/8/3/11/5/10/,I/U/U/U/U/U/U/U/U/U/U/,130,137
carr-lane-2-FlashThunder,dotogether-k,PUZZLE,2/9/1/4/6/7/8/3/11/5/10/,1/9/2/4/6/7/8/3/11/5/10/,I/U/U/U/U/U/U/U/U/U/U/,149,153
carr-lane-2-FlashThunder,dotogether-k,PUZZLE,1/9/2/4/6/7/8/3/11/5/10/,1/9/2/4/6/7/8/3/11/5/10/,C/I/U/U/U/U/U/U/U/U/U/,160,170
carr-lane-2-FlashThunder,dotogether-k,REFERENCE,1/9/2/4/6/7/8/3/11/5/10/,1/9/3/4/6/7/8/2/11/5/10/,C/I/U/U/U/U/U/U/U/U/U/,172,179
carr-lane-2-FlashThunder,dotogether-k,PUZZLE,1/9/3/4/6/7/8/2/11/5/10/,1/9/3/4/6/7/8/2/11/5/10/,C/C/C/C/I/C/U/U/U/U/U/,185,198
carr-lane-2-FlashThunder,dotogether-k,PUZZLE,1/9/3/4/6/7/8/2/11/5/10/,1/9/3/4/5/6/8/2/11/7/10/,C/C/C/C/I/I/U/U/U/U/U/,207,216
carr-lane-2-FlashThunder,dotogether-k,PUZZLE,1/9/3/4/5/6/8/2/11/7/10/,1/9/3/4/5/6/8/2/11/7/10/,C/C/C/C/C/C/I/U/U/U/U/,226,241
carr-lane-2-FlashThunder,dotogether-k,REFERENCE,1/9/3/4/5/6/8/2/11/7/10/,1/8/3/4/5/6/7/2/10/9/11/,C/C/C/C/C/C/I/U/U/U/U/,243,259
carr-lane-2-FlashThunder,dotogether-k,PUZZLE,1/8/3/4/5/6/7/2/10/9/11/,1/8/3/4/5/6/7/2/10/9/11/,C/C/C/C/C/C/C/C/C/C/C/,269,284
carr-lane-2-FlashThunder,dotogether-k,END,"    this.witch.cast spell() /
    do together / {
      this.cauldron.turn(TypeExpression.RIGHT, 4.0) /
      this.lid.move(TypeExpression.UP, 1.0) /
      this.poodle.move(TypeExpression.UP, 1.0) /
    }
    this.witch.lower arm() /
    this.witch.say(Whoops!) /
    do together / {
      this.troll.get scared() /
      this.poodle.bark() /
    }
    this.troll.say(eeee yikes!) /",3,11,0,288
carr-lane-2-FlashThunder,dotogether-h,PUZZLE,1/2/3/4/6/9/8/7/5/11/12/10/,1/2/3/4/6/9/8/7/5/11/12/10/,C/C/C/C/I/U/U/U/U/U/U/U/,114,-1
carr-lane-2-FlashThunder,dotogether-h,PUZZLE,1/2/3/4/6/9/8/7/5/11/12/10/,1/2/3/4/5/9/8/7/6/11/12/10/,C/C/C/C/I/U/U/U/U/U/U/U/,124,131
carr-lane-2-FlashThunder,dotogether-h,PUZZLE,1/2/3/4/5/9/8/7/6/11/12/10/,1/2/3/4/5/9/8/7/6/11/12/10/,C/C/C/C/C/C/C/C/C/C/C/C/,140,152
carr-lane-2-FlashThunder,dotogether-h,END,"    this.bunny.bend forward() /
    do together / {
      this.bunny.jump() /
      this.bunny.move(TypeExpression.FORWARD, 1.0) /
    }
    this.bunny.disappear() /
    do together / {
      this.hat.turn(TypeExpression.RIGHT, 2.0) /
      this.hat.move(TypeExpression.DOWN, 1.0) /
    }
    do together / {
      this.bunny.appear() /
      this.bunny.raise arms() /
      this.bunny.turn(TypeExpression.RIGHT, 2.25) /
    }",3,12,0,158
carr-lane-2-FlashThunder,repeat-e,PUZZLE,1/2/4/3/6/5/7/,1/2/3/4/6/5/7/,C/C/I/U/U/U/U/,67,77
carr-lane-2-FlashThunder,repeat-e,PUZZLE,1/2/3/4/6/5/7/,1/2/3/4/5/6/7/,C/C/C/C/I/U/U/,82,98
carr-lane-2-FlashThunder,repeat-e,PUZZLE,1/2/3/4/5/6/7/,1/2/3/4/5/6/7/,C/C/C/C/C/C/C/,109,125
carr-lane-2-FlashThunder,repeat-e,END,"    this.curupira.walk(2.0) /
    this.curupira.getNeck().turn(TypeExpression.FORWARD, 0.125) /
    this.curupira.think(Uh oh.) /
    this.curupira.move(TypeExpression.DOWN, 4.0) /
    this.mapinguari.place hands on belly() /
    count 3 / {
      this.mapinguari.laugh() /
    }",3,7,0,129
carr-lane-2-FlashThunder,repeat-ee,PUZZLE,1/2/3/4/,1/2/3/4/,C/C/C/C/,32,44
carr-lane-2-FlashThunder,repeat-ee,END,"    this.hare.walk(5.0) /
    count 3 / {
      this.hare.knock() /
    }
    this.hare.say(Anyone home?) /",2,4,0,47
carr-lane-2-FlashThunder,repeat-gg,PUZZLE,1/2/3/4/5/6/7/,1/2/3/4/5/6/7/,C/C/C/C/C/C/C/,59,76
carr-lane-2-FlashThunder,repeat-gg,PUZZLE,1/2/3/4/5/6/7/,1/2/3/4/5/6/7/,C/C/C/C/C/C/C/,80,91
carr-lane-2-FlashThunder,repeat-gg,END,"    this.mandril.scare ostrich() /
    this.ostrichBaby.say(AAAHHHHH!!!!) /
    count 5 / {
      this.ostrichBaby.run(3, 0.08) /
      GlobalFirstInstanceExpression.scene.ostrichBaby.turn(TypeExpression.RIGHT, 0.5) /
    }
    this.ostrichBaby.think(I guess this is the end; there's no escape!) /
    this.fade to black() /",2,7,0,95
carr-lane-2-FlashThunder,repeat-m,PUZZLE,1/2/3/4/6/5/7/,1/2/3/4/5/6/7/,C/C/C/C/I/U/U/,50,60
carr-lane-2-FlashThunder,repeat-m,PUZZLE,1/2/3/4/5/6/7/,1/2/3/4/5/6/7/,C/C/C/C/C/C/C/,64,77
carr-lane-2-FlashThunder,repeat-m,END,"    this.alien.walk(0.5) /
    count 2 / {
      this.alien.kick() /
      this.flying saucer.shake() /
    }
    this.flying saucer.fly above(this.alien) /
    this.flying saucer.beam up(this.alien) /
    this.flying saucer.fly away() /",3,7,0,80
carr-lane-2-FlashThunder,repeat-f,PUZZLE,1/2/3/4/5/,1/2/3/4/5/,C/C/C/C/C/,87,99
carr-lane-2-FlashThunder,repeat-f,END,"    this.Gray Rhino.getNeck().turn(TypeExpression.FORWARD, 0.0625) /
    this.White Rhino.getNeck().turn(TypeExpression.FORWARD, 0.0625) /
    count 2 / {
      this.White Rhino.drink water() /
      this.Gray Rhino.drink water() /
    }",2,5,0,104
carr-lane-2-FlashThunder,repeat-a,PUZZLE,1/2/3/4/5/6/7/8/9/,1/2/3/4/5/6/7/8/9/,C/C/C/C/C/C/C/C/C/,69,89
carr-lane-2-FlashThunder,repeat-a,END,"    this.tiny yeti.run forward() /
    this.tiny yeti.steal hammer() /
    this.tiny yeti.jump above yeti() /
    count 3 / {
      this.tiny yeti.swing hammer() /
      this.big yeti.shake head() /
    }
    this.tiny yeti.fall to ground() /
    count 3 / {
      this.big yeti.cry() /
    }",2,9,0,93
carr-lane-2-FlashThunder,repeat-b,PUZZLE,1/2/3/-1/-1/-1/-1/-1/-1/-1/,1/2/3/4/5/6/7/-1/-1/-1/,C/C/C/I/U/U/U/U/U/U/,52,57
carr-lane-2-FlashThunder,repeat-b,REFERENCE,1/2/3/4/5/6/7/-1/-1/-1/,1/2/3/4/5/6/7/8/9/10/,C/C/C/C/C/C/C/I/U/U/,81,94
carr-lane-2-FlashThunder,repeat-b,PUZZLE,1/2/3/4/5/6/7/8/9/10/,1/2/3/4/5/6/7/8/9/10/,C/C/C/C/C/C/C/C/C/C/,105,125
carr-lane-2-FlashThunder,repeat-b,END,"    this.grey monkey.jump onto(this.couch) /
    this.grey monkey.turnToFace(this.brown monkey) /
    count 2 / {
      this.grey monkey.move arms up and down() /
      this.brown monkey.move arms up and down() /
    }
    this.grey monkey.hop side to side() /
    count 2 / {
      this.brown monkey.turn around() /
      this.brown monkey.jump forward() /
    }
    this.grey monkey.lay down() /",2,10,0,129
carr-lane-2-FlashThunder,repeat-g,PUZZLE,1/2/4/3/-1/-1/,1/4/3/2/-1/-1/,C/C/I/U/U/U/,43,49
carr-lane-2-FlashThunder,repeat-g,REFERENCE,1/4/3/2/-1/-1/,1/5/4/3/2/6/,C/I/U/U/U/U/,55,62
carr-lane-2-FlashThunder,repeat-g,PUZZLE,1/5/4/3/2/6/,1/2/3/4/5/6/,C/I/U/U/U/U/,83,93
carr-lane-2-FlashThunder,repeat-g,PUZZLE,1/2/3/4/5/6/,1/2/3/4/5/6/,C/C/C/C/C/C/,108,117
carr-lane-2-FlashThunder,repeat-g,END,"    this.Baby Yeti.raise arms() /
    count 2 / {
      this.Baby Yeti.turn(TypeExpression.LEFT, 0.125) /
      this.Baby Yeti.turn(TypeExpression.RIGHT, 0.125) /
    }
    count 3 / {
      this.Baby Yeti.jump and spin() /
    }",3,6,0,120
carr-lane-2-FlashThunder,repeat-dd,REFERENCE,1/3/-1/2/-1/-1/-1/-1/,1/3/-1/2/-1/-1/-1/-1/,C/I/U/U/U/U/U/U/,61,65
carr-lane-2-FlashThunder,repeat-dd,PUZZLE,1/3/-1/2/-1/-1/-1/-1/,1/2/-1/3/-1/-1/-1/-1/,C/I/U/U/U/U/U/U/,66,72
carr-lane-2-FlashThunder,repeat-dd,PUZZLE,1/2/-1/3/-1/-1/-1/-1/,1/2/3/4/-1/-1/-1/-1/,C/C/I/U/U/U/U/U/,76,81
carr-lane-2-FlashThunder,repeat-dd,PUZZLE,1/2/3/4/-1/-1/-1/-1/,1/2/3/4/6/5/8/7/,C/C/C/C/I/U/U/U/,88,95
carr-lane-2-FlashThunder,repeat-dd,PUZZLE,1/2/3/4/6/5/8/7/,1/2/3/4/6/5/7/8/,C/C/C/C/C/C/I/U/,126,136
carr-lane-2-FlashThunder,repeat-dd,PUZZLE,1/2/3/4/6/5/7/8/,1/2/3/4/6/5/7/8/,C/C/C/C/C/C/C/I/,140,151
carr-lane-2-FlashThunder,repeat-dd,PUZZLE,1/2/3/4/6/5/7/8/,1/2/3/4/6/5/7/8/,C/C/C/C/C/C/C/C/,156,185
carr-lane-2-FlashThunder,repeat-dd,END,"    this.hare.say(Ready....Set...) /
    this.hare.raise arm() /
    this.hare.say(GO!!) /
    this.hare.getRightShoulder().turn(TypeExpression.RIGHT, 0.35) /
    count 2 / {
      count 2 / {
        this.rhinos paw ground() /
      }
      this.rhinos charge() /
    }",4,8,0,192
carr-lane-2-FlashThunder,repeat-cc,PUZZLE,1/2/3/4/5/6/,1/2/3/4/5/6/,C/C/C/C/C/C/,31,-1
carr-lane-2-FlashThunder,repeat-cc,PUZZLE,1/2/3/4/5/6/,1/2/3/4/5/6/,C/C/C/C/C/C/,48,60
carr-lane-2-FlashThunder,repeat-cc,END,"    this.alien.say(It's time to dance!) /
    count 3 / {
      this.alien.slide to the left() /
      this.alien.slide to the right() /
      count 2 / {
        this.alien.criss cross legs() /
      }
    }",3,6,0,63
carr-lane-2-FlashThunder,repeat-hh,REFERENCE,1/-1/2/-1/-1/-1/-1/,1/2/3/-1/-1/-1/-1/,C/I/U/U/U/U/U/,41,50
carr-lane-2-FlashThunder,repeat-hh,PUZZLE,1/2/3/-1/-1/-1/-1/,1/2/4/5/3/6/7/,C/C/C/I/U/U/U/,58,62
carr-lane-2-FlashThunder,repeat-hh,PUZZLE,1/2/4/5/3/6/7/,1/2/4/5/3/6/7/,C/C/I/U/U/U/U/,83,98
carr-lane-2-FlashThunder,repeat-hh,PUZZLE,1/2/4/5/3/6/7/,1/4/3/5/2/6/7/,C/C/I/U/U/U/U/,103,110
carr-lane-2-FlashThunder,repeat-hh,PUZZLE,1/4/3/5/2/6/7/,1/2/4/5/3/6/7/,C/I/U/U/U/U/U/,117,121
carr-lane-2-FlashThunder,repeat-hh,REFERENCE,1/2/4/5/3/6/7/,1/2/3/4/5/6/7/,C/C/I/U/U/U/U/,129,147
carr-lane-2-FlashThunder,repeat-hh,PUZZLE,1/2/3/4/5/6/7/,1/2/3/4/5/6/7/,C/C/C/C/C/C/C/,161,-1
carr-lane-2-FlashThunder,repeat-hh,PUZZLE,1/2/3/4/5/6/7/,1/2/3/4/5/6/7/,C/C/C/C/C/C/C/,177,186
carr-lane-2-FlashThunder,repeat-hh,END,"    this.witch.turn(TypeExpression.RIGHT, 0.125) /
    this.witch.raise arms() /
    count 2 / {
      this.magicStaff.move up and down() /
      count 3 / {
        this.cauldron.spin() /
      }
    }
    this.cauldron.explode() /",3,7,0,189
carr-lane-2-FlashThunder,repeat-ii,PUZZLE,1/2/3/4/5/6/,1/2/3/4/5/6/,C/C/C/C/I/U/,42,50
carr-lane-2-FlashThunder,repeat-ii,PUZZLE,1/2/3/4/5/6/,1/2/3/4/5/6/,C/C/C/C/C/C/,55,82
carr-lane-2-FlashThunder,repeat-ii,END,"    this.troll.say(I really wish I had something to row with) /
    count 5 / {
      count 2 / {
        this.troll.row() /
        this.boat.move(TypeExpression.BACKWARD, 0.25) /
      }
      this.troll.take a nap() /
    }",3,6,0,99
carr-lane-2-FlashThunder,repeat-c,PUZZLE,1/4/2/5/3/6/7/8/9/,1/3/2/4/5/6/7/8/9/,C/I/U/U/U/U/U/U/U/,75,80
carr-lane-2-FlashThunder,repeat-c,PUZZLE,1/3/2/4/5/6/7/8/9/,1/2/3/4/5/6/7/8/9/,C/I/U/U/U/U/U/U/U/,89,93
carr-lane-2-FlashThunder,repeat-c,PUZZLE,1/2/3/4/5/6/7/8/9/,1/2/3/4/5/6/7/8/9/,C/C/C/C/C/C/C/C/C/,126,145
